Ticker,Sector,Industry,Market Cap,PE Ratio,Beta,Dividend Yield,Revenue,Net Income,Treynor Ratio,Jensen's Alpha,Tracking Error,Information Ratio,Annual Return
IDXX,Healthcare,Diagnostics & Research,33942847488,40.05024,1.03876220042427,N/A,3844816896,866238976,0.11758028111616807,0.010748173854145171,0.26864577334744005,0.00022016316895724164,0.0984731228941933
ITW,Industrials,Specialty Industrial Machinery,77923762176,22.846754,0.9342880221210002,0.0228,15948999680,3455000064,0.10736946481378508,0.00012732596886039227,0.1728070424359289,-0.00015888853608183887,0.1032715390371004
ICE,Financial Services,Financial Data & Stock Exchanges,88704614400,36.695965,0.8250717917236243,0.0116,9157000192,2428999936,0.14347868441935863,0.02990514035874349,0.18462550616132725,0.00023958906697255967,0.12624416808361483
IFF,Basic Materials,Specialty Chemicals,25302573056,N/A,0.9243727145752313,0.0162,11310999552,-2353999872,-0.00028769795233737645,-0.09938936909154567,0.27299659663949755,-0.0015625975903606477,-0.02472419867347686
IP,Consumer Cyclical,Packaging & Containers,19663292416,48.37607,0.9473861889182287,0.0332,18639998976,420000000,0.13274004551888824,0.024164848768665648,0.2800971011410522,0.00026242178262549353,0.10405390485262411
IPG,Communication Services,Advertising Agencies,10989015040,13.915095,1.1420832752502046,0.0448,9338900480,808200000,0.11113090461138529,0.004451522055927387,0.27111466958546687,0.00028816313790379366,0.09748950737267026
IVZ,Financial Services,Asset Management,7851716608,N/A,1.5445907647688142,0.0461,5887399936,-413600000,0.0772522013811025,-0.04630834814955473,0.34895431134338134,0.0001374839246577968,0.04284413813295651
IQV,Healthcare,Diagnostics & Research,38149484544,27.620235,1.1811268670921204,N/A,15315000320,1404999936,0.07309595737838523,-0.04032039497847757,0.23452636334316315,-0.00035359317830190116,0.061972486155656314
IRM,Real Estate,REIT - Specialty,35889659904,156.85898,0.9027048369270293,0.023599999,5819275776,229368992,0.3985140799621863,0.26294067411163136,0.2628882514696777,0.0038115568210665947,0.40354633601852785
JBHT,Industrials,Integrated Freight & Logistics,18350051328,33.089092,0.8933500696660164,0.0095,12244555776,568966976,0.1287739385664382,0.019243435010338622,0.2513608597635626,0.0001232501028326654,0.10285250828145953
JKHY,Technology,Information Technology Services,13440136192,35.175575,0.7127110173238441,0.012,2215543040,381816000,0.08994255816031245,-0.012323219199088437,0.23788790311743152,-0.0007194620359305612,0.06025328861718693
JEC,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
SJM,Consumer Defensive,Packaged Foods,12097298432,16.05791,0.29870353679982614,0.0383,8498599936,745299968,0.1597583846000185,0.015689463330027006,0.2788891235001522,-0.0008467948058435968,0.052401327213412285
JCI,Industrials,Building Products & Equipment,49586683904,31.189075,0.9701038239691202,0.0196,26929999872,1620999936,0.16640192854678917,0.05739982579793665,0.22243469816504244,0.0009668249295181047,0.15867960035902873
JNPR,Technology,Communication Equipment,12905848832,51.289474,0.7785594102112584,0.0226,5034299904,250200000,0.16830774873242707,0.0475501774610613,0.2385997451782406,0.00039590108100075584,0.13104224717283053
K,Consumer Defensive,Packaged Foods,27782656000,26.956522,0.2955290324722674,0.028299998,12798999552,1033000000,0.271642145421125,0.048587621436752076,0.27648306370649967,-0.000386875258762849,0.08835523517879929
KEYS,Technology,Scientific & Technical Instruments,26649264128,29.53077,1.055343345249175,N/A,5002999808,913000000,0.09360967319256952,-0.014377480976047435,0.23784332600295272,-0.00014086300202042186,0.08060819166093003
KMB,Consumer Defensive,Household & Personal Products,44600283136,17.301424,0.4290908202675491,0.0363,20099999744,2607000064,0.05190616704204255,-0.023740314888793128,0.23065968899513267,-0.0014616586478253789,0.032461987262848435
KIM,Real Estate,REIT - Retail,16326242304,44.85185,1.143332064163643,0.042,1963219968,354140992,0.12190603817794178,0.016775945189088537,0.3483796418684017,0.0003661611497179219,0.08635816929662421
KLAC,Technology,Semiconductor Equipment & Materials,88732368896,30.304707,1.613237326781983,0.0087,10256832512,2966372096,0.2217130825804965,0.18468324631066224,0.3393649659364842,0.0029284696074575616,0.3248823244432133
KR,Consumer Defensive,Grocery Stores,40710557696,14.730367,0.2531459745159188,0.0226,150202007552,2774000128,0.6686829216058253,0.14212874108631085,0.3221689376354539,0.0007641806342378026,0.17565184546604629
LH,Healthcare,Diagnostics & Research,19000338432,43.106262,0.8906699623990003,0.0127,12712800256,435500000,0.13252801730360034,0.022529348643905905,0.2499651826062701,0.00017154040871276163,0.1062646268898455
LW,Consumer Defensive,Packaged Foods,11045641216,18.183098,0.9208493909981632,0.0187,6456399872,618099968,0.05027287268462474,-0.052451867555217246,0.3462798578570099,-0.0006983460530127642,-0.003420985915886021
EL,Consumer Defensive,Household & Personal Products,23854086144,118.660706,1.0969244162758869,0.021,15450999808,203000000,-0.1602729774309682,-0.2934340394649191,0.31688720340174786,-0.0035444053196520605,-0.19929796642660724
LEN,Consumer Cyclical,Residential Construction,46509113344,11.470432,1.2534694987629218,0.0117999995,36462747648,4153762048,0.24523068723179134,0.17297566179264134,0.351607383703855,0.0022589680714288885,0.27566377030130496
LNC,Financial Services,Insurance - Life,5605988352,23.013987,1.881746887348049,0.0537,13544999936,262000000,0.037942407753319564,-0.13038770164416985,0.46507402428755007,-0.00030576439732185514,-0.06863855025546084
LKQ,Consumer Cyclical,Auto Parts,9764098048,13.859779,1.1808545420232641,0.0325,14499000320,718000000,0.05382882808778853,-0.06306277569056522,0.29808201884400704,-0.0005813512249753826,0.020153599717429138
L,Financial Services,Insurance - Property & Casualty,16794481664,11.218475,1.0491243797733536,0.0032,16682000384,1524999936,0.10194719471803422,-0.0055456597363345295,0.22815693406578083,-4.833350004055281e-06,0.09191060038063936
LYB,Basic Materials,Specialty Chemicals,27369242624,11.841069,1.180870103906659,0.0619,40733999104,2148000000,0.07764506393439675,-0.034939725864067656,0.31295846120622595,-0.00019710066461202188,0.043616297721058794
MTB,Financial Services,Banks - Regional,31842078720,14.10281,1.1003945963674289,0.028099999,8498999808,2260999936,0.09745159555280734,-0.01076360655660924,0.33392785824752347,2.4071605991223282e-08,0.05892057838880582
MRO,Energy,Oil & Gas E&P,15388625920,10.746094,1.1907445863345376,0.0161,6591000064,1496000000,0.2548051225191346,0.17572048744337426,0.5273654083874529,0.0014761506312046522,0.16931616123021875
MPC,Energy,Oil & Gas Refining & Marketing,48509100032,7.6044073,1.2143113457378079,0.0254,148771995648,7176999936,0.23756564806079578,0.1582641903948313,0.4007933697683413,0.0017945109440570134,0.22919768015344588
MMC,Financial Services,Insurance Brokers,108756762624,27.270039,0.7991659895481174,0.0149,23945000960,4028000000,0.18690467128051122,0.06367074334500968,0.16676532941304487,0.0010026129777165737,0.16687933672640654
MLM,Basic Materials,Building Materials,35569512448,18.040298,1.0786386304226907,0.0054,6513200128,1988800000,0.17580921287115395,0.07396875436580636,0.2651800747385994,0.001233085790043824,0.17388323252243132
MAS,Industrials,Building Products & Equipment,17430362112,21.486702,0.9952452422237392,0.0145000005,7881999872,831000000,0.138672752604017,0.031290081536115955,0.23052221503278214,0.000529856548671476,0.12916563632859202
MKC,Consumer Defensive,Packaged Foods,20976162816,26.591837,0.5736202389278859,0.021300001,6678499840,792600000,0.0129002860024836,-0.05411125921985631,0.2526750256262914,-0.0015678793774596162,0.005061823134111965
MCK,Healthcare,Medical Distribution,68202319872,23.510952,0.6845587433017299,0.0054,313751011328,2959000064,0.42662710301475637,0.2186439001390727,0.25734490098446244,0.002849892400574891,0.32731125066686073
MTD,Healthcare,Diagnostics & Research,28943413248,37.50399,0.9949398259435136,N/A,3750152960,785747968,0.12716988602119453,0.01983581930411335,0.24878526934362902,0.0003077365495245761,0.11153051341388354
MGM,Consumer Cyclical,Resorts & Casinos,10837736448,13.046596,1.637398484676214,N/A,17221656576,903352000,0.08747245792211512,-0.032356182170342584,0.4549225361644112,0.0003139736225682141,0.01814133192746703
MAA,Real Estate,REIT - Residential,18254903296,34.197754,0.8737215790387819,0.0394,2183429888,517459008,0.08379031541541183,-0.020482539748351306,0.22323007545755144,-0.0006048243597169998,0.0654870165376551
MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8631837696,15.434538,1.2757123669743453,N/A,10812014592,563984000,0.06750373184644434,-0.050683352848851976,0.4089274081714101,-0.00020492865668993393,-0.0007839957392887786
MCO,Financial Services,Financial Data & Stock Exchanges,83078103040,41.86393,1.1755372864378146,0.0075,6896000000,2003000064,0.1345229868968385,0.03208018139448254,0.19893572430332504,0.00101539543532331,0.1501500681138468
MOS,Basic Materials,Agricultural Inputs,9027014656,37.773335,1.162697728472375,0.0312,12193800192,244800000,0.1433616965721759,0.042006540044460666,0.4564350576856595,0.0005168865462699118,0.06506175434609807
MSI,Technology,Communication Equipment,76443205632,53.71395,0.9160805154530317,0.0086,10421000192,1464000000,0.25515038272453916,0.13550406408032617,0.2003245978035985,0.002505954898275252,0.2548554641025682
MSCI,Financial Services,Financial Data & Stock Exchanges,46187339776,38.77237,1.2058388753529312,0.0111,2802725120,1206993024,0.16947216808233612,0.07505018713283312,0.26344053715960675,0.0014629810437900162,0.18491213617164926
NDAQ,Financial Services,Financial Data & Stock Exchanges,42997645312,45.066265,0.9315289647709705,0.0128999995,7016999936,959000000,0.18409839153653446,0.07160216763901964,0.19792322288465847,0.0012883743747792043,0.17896834928566085
NWL,Consumer Defensive,Household & Personal Products,3635840000,N/A,1.1088762793142066,0.0319,7709000192,-248000000,-0.02506534745957371,-0.14670270280508776,0.4413025737249107,-0.001214186487862329,-0.11010094459873399
NEM,Basic Materials,Gold,52095471616,N/A,0.448242209361726,0.0221,16986999808,-1292999936,0.17010805481811747,0.02818317121845519,0.3754362341417878,-0.0003274875362635568,0.04199625663117201
NWSA,Communication Services,Entertainment,15930196992,59.608696,1.0143618580025466,0.0073,10085000192,266000000,0.16594385863343905,0.0595538694800988,0.2615421909717059,0.0009269489483472177,0.15386158988301224
NI,Utilities,Utilities - Regulated Gas,16215903232,21.182928,0.7346795531132253,0.0307,5289299968,740800000,0.1226519798074633,0.011327874356925463,0.23032757379728697,-0.0002950125766856082,0.08910669576784902
NTRS,Financial Services,Asset Management,19869372416,12.483189,1.136281737500329,0.03,7857600000,1631900032,0.04110674814021426,-0.07513826090210807,0.26056330194044525,-0.000921756579070253,0.01638088340801902
NCLH,Consumer Cyclical,Travel Services,11058505728,22.061403,1.946181038660614,N/A,9356740608,549235968,0.05618236573992954,-0.099354133595776,0.7079537768251974,1.1815134311339104e-05,-0.16310162608966206
NRG,Utilities,Utilities - Independent Power Producers,18171760640,9.654606,0.9554681035702056,0.0188,28841000960,2007000064,0.2506594592465875,0.13703923165879572,0.31392195854476235,0.0016719342791719153,0.22285485099806812
NUE,Basic Materials,Steel,33844400128,13.724735,1.130334385177909,0.015,31362945024,2508421120,0.23833710892735324,0.14819127490574274,0.33091949430756673,0.0019446470274215452,0.24338768358728546
OMC,Communication Services,Advertising Agencies,19887779840,13.9262295,0.9074002093225844,0.0277,15427800064,1458300032,0.1134220532351028,0.005615781663725061,0.25470694630890367,-6.721058442463572e-05,0.08836552916350193
OKE,Energy,Oil & Gas Midstream,55871356928,20.262712,1.282874937490978,0.0424,19932999680,2799000064,0.16429835405292073,0.07320747706445663,0.41222947611279015,0.0009967196300458686,0.12249540974517092
PKG,Consumer Cyclical,Packaging & Containers,20671981568,26.82634,0.8107538304385971,0.0217,8175099904,767699968,0.2391332569445799,0.10693848975407698,0.2449061322096185,0.0014039233865178438,0.20020659339898517
PH,Industrials,Specialty Industrial Machinery,82091458560,28.790613,1.2979629192608144,0.010299999,19986102272,2891808000,0.21509755193349908,0.1400039504941465,0.246855210261832,0.0027642233975795423,0.27666006785129205
PNR,Industrials,Specialty Industrial Machinery,16465269760,24.9125,1.1106721205831063,0.0093,4094500096,667299968,0.17481245330368655,0.07505841086435999,0.23520905661241753,0.001466546330604397,0.18637395431415893
PKI,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
PSX,Energy,Oil & Gas Refining & Marketing,49984057344,15.476981,1.0315862243234304,0.0383,147738001408,3358000128,0.11222802766412028,0.005152612398950762,0.37025779055853697,9.152464664409954e-05,0.057294576594396185
PNW,Utilities,Utilities - Regulated Electric,9737683968,15.813653,0.7128097903141611,0.0417,4890038784,618857984,0.05987392195687299,-0.03375814531306737,0.24101770272379835,-0.001062861823397679,0.037055396913582506
PXD,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
PNC,Financial Services,Banks - Regional,73781796864,15.718513,1.1777229892267904,0.0342,20483999744,4730999808,0.08741711265605458,-0.023337842227190486,0.26132280901200317,-6.499351124705509e-05,0.07273772498889564
PPG,Basic Materials,Specialty Chemicals,29129838592,19.78764,0.9809454066732488,0.0214,18030000128,1486000000,0.02074979959281719,-0.08483547822906862,0.22264475110289977,-0.0015484622658101601,0.006108931824471142
PPL,Utilities,Utilities - Regulated Electric,23659319296,28.882883,0.7811198677540299,0.0326,8281999872,822000000,0.0301537204431771,-0.060208300014786185,0.21916006188750714,-0.0015151554452076787,0.019530505869633785
PGR,Financial Services,Insurance - Property & Casualty,141458505728,17.549417,0.6012608919035374,0.0016,71959396352,8083899904,0.45474670974120146,0.20894629271686205,0.25717927859907375,0.0025642699592039295,0.30776286259464025
PLD,Real Estate,REIT - Industrial,105454280704,34.398792,1.0493227188574006,0.0339,8239209984,3077850880,0.09016195955991242,-0.017913223153008473,0.22304720263242167,-0.0002245981810068538,0.0798656778948661
PRU,Financial Services,Insurance - Life,42946637824,10.744435,1.2986188043189024,0.0429,72965996544,4056000000,0.10932305220859835,0.002713942761500221,0.26866700837123125,0.0005130530490440777,0.10631558847056377
PEG,Utilities,Utilities - Regulated Electric,40784523264,24.809092,0.7063480105313487,0.0275,10243999744,1651000064,0.16488526758016342,0.04072243487014118,0.2165890960707428,0.00016916674037998716,0.12330162684264745
PSA,Real Estate,REIT - Industrial,58234245120,34.462177,0.6724231757950968,0.037100002,4698625024,1697944064,0.19803502632977102,0.06105726350187192,0.23564916468720284,0.00043665527814619107,0.13882990723954447
PHM,Consumer Cyclical,Residential Construction,26556069888,9.563516,1.287351695062503,0.0062,17318807552,2878568960,0.24915010162678283,0.1826969850668818,0.340233786968834,0.0024902417277477763,0.2954935648284467
QRVO,Technology,Semiconductors,6746371072,N/A,1.4247061029374832,N/A,3948028928,-141224000,-0.0207031106021332,-0.18227161904063932,0.3390574306907659,-0.0016002466630691083,-0.09426207165792222
PWR,Industrials,Engineering & Construction,44921286656,56.355556,1.0892416173295199,0.0011999999,22903320576,810611968,0.4149329380771565,0.3351593782922536,0.2875365845811585,0.004757559414572937,0.5161295378874824
DGX,Healthcare,Diagnostics & Research,17225543680,20.74328,0.5958827745281303,0.019299999,9539000320,838000000,0.17409260323390421,0.03984037651508775,0.25134962255408744,-5.516883969408577e-05,0.10581851469594405
RL,Consumer Cyclical,Apparel Manufacturing,12381066240,19.294403,1.145230446845432,0.0167,6647099904,682800000,0.16004328010551414,0.06047973049640609,0.3507327658189276,0.0008604802716969276,0.1331362765677433
RJF,Financial Services,Asset Management,29549656064,14.984537,1.1811722527803188,0.0125,12775999488,2059000064,0.19164760317716362,0.09970797021897773,0.25855994064101645,0.0018284367848509745,0.21463902813633418
O,Real Estate,REIT - Retail,51633762304,54.898148,0.8861828886968258,0.0537,4717805056,838377984,0.03342991627654982,-0.06540319257203135,0.2531869077283353,-0.0012163697821617407,0.01075454391854036
RF,Financial Services,Banks - Regional,21308289024,13.214689,1.3058432330476324,0.0424,6556000256,1632999936,0.12891643197729288,0.02831492325228613,0.33586765505719524,0.0007220279087877401,0.1126432626235756
RSG,Industrials,Waste Management,62815158272,32.04313,0.6851346864653873,0.0117,15817600000,1970599936,0.2501473794274651,0.09791547279603527,0.18167408760712012,0.0014012416429016914,0.19585747633212702
RMD,Healthcare,Medical Instruments & Supplies,35760971776,32.266224,0.9333085918626677,0.0087,4807484928,1112883968,0.14449705406422708,0.03477869053343527,0.3039385837656138,0.0003607030739190966,0.10622198073491429
RHI,Industrials,Staffing & Employment Services,7061062144,24.869091,0.9821512350141529,0.031400003,5886356992,284612000,0.06123191711383242,-0.04518020062518703,0.2708930594852309,-0.0006898724872182025,0.03501605180277334
ROK,Industrials,Specialty Industrial Machinery,30029041664,30.108076,1.1206664540569224,0.0195,8791600128,1011800000,0.09063822085782221,-0.01859741797569847,0.2534036508824936,-8.860275562027423e-05,0.07551499867502431
ROL,Consumer Cyclical,Personal Services,23178838016,49.340206,0.6664283313114561,0.0139,3310625024,469507008,0.26447052551383127,0.10478741943655041,0.2564055827382648,0.0010681469421585175,0.18320118657135032
ROP,Technology,Software - Application,58126696448,39.917526,0.8807113698518216,0.0055,6775600128,1464499968,0.0995134441771203,-0.006798862222465715,0.17655111278682256,-0.0004403275818893615,0.09101522751571323
RCL,Consumer Cyclical,Travel Services,54955364352,20.479961,1.718822576914976,0.007900001,16055000064,2601999872,0.16470209975407643,0.09877887067269511,0.5856065010096468,0.0011916861264606965,0.09035453653325298
SPGI,Financial Services,Financial Data & Stock Exchanges,150734422016,42.950485,1.0439751493082656,0.0075,13767999488,3551000064,0.12857064820825387,0.022275782870860072,0.1935769189173744,0.0005533130910550388,0.13085278639274756
CRM,Technology,Software - Application,284897574912,51.827827,1.2084464187282107,0.0054,36465000448,5632000000,0.13681001898195103,0.03574202087635328,0.30654050951232203,0.0007520484313870372,0.1257536121859535
SBAC,Real Estate,REIT - Specialty,24594147328,36.083595,0.8153391003723451,0.0174,2660957952,685433984,0.019455552282679422,-0.07156853489594255,0.2666331506580086,-0.0013598481601340925,-0.0011708327165205201
SCHW,Financial Services,Capital Markets,129809965056,27.71875,1.0589100301534404,0.014099999,18736001024,4687000064,0.12939050738369273,0.02346261246751799,0.3168507347567627,0.0003729626893398983,0.09841113428262283
SEE,Consumer Cyclical,Packaging & Containers,5283559424,14.508,0.9067366018687564,0.0219,5433999872,363700000,0.04436765680393173,-0.05700247408043846,0.3164166890257712,-0.0008403050081443407,0.004610363111989146
SRE,Utilities,Utilities - Diversified,51164524544,17.267094,0.7870530746099987,0.0304,13475999744,2972000000,0.07351852030585848,-0.026535229351870776,0.22715101899542392,-0.0008624813442450622,0.05253296270832264
SHW,Basic Materials,Specialty Chemicals,94293762048,37.216698,0.9187786532050337,0.008,23053500416,2557499904,0.16580841219413245,0.053817669701026055,0.22906287543304743,0.0007814456299447825,0.14934666438192212
SNA,Industrials,Tools & Accessories,17440081920,17.020052,0.9379716843316351,0.0225,5103000064,1041100032,0.19186373226616688,0.07938105834174494,0.23656288571092865,0.0012200112557826529,0.17882067273397806
LUV,Industrials,Airlines,17938135040,N/A,1.0447978833825,0.0235,27376001024,-48000000,-0.05194800633876201,-0.1663121702516722,0.3567642825652924,-0.0017964414727012201,-0.10459077558991148
SWK,Industrials,Tools & Accessories,14556164096,N/A,1.321696023111339,0.035099998,15381699584,-184700000,-0.031358994658149404,-0.18317673074875465,0.3101763799690418,-0.0019021466451368773,-0.09058337270481931
STT,Financial Services,Asset Management,27046113280,14.460815,1.2593483696998717,0.0328,12547999744,1927000064,0.08098433098326835,-0.03305644966421026,0.2837199494062434,-7.336905031550176e-05,0.061100708094018685
SYK,Healthcare,Medical Devices,139868143616,39.324757,1.0355946052096918,0.0087,21973999616,3590000128,0.13621722232109115,0.030015714206782507,0.21640211812910376,0.0006204028747554276,0.13374022369045524
SIVB,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
SYF,Financial Services,Credit Services,21437280256,7.1506495,1.4751345593292546,0.018099999,9006999552,3103000064,0.12955725421254158,0.032931008165222125,0.3558540117263732,0.0009353889293932055,0.12069779062967756
SNPS,Technology,Software - Infrastructure,80573620224,54.130035,1.2266761540121098,N/A,6483438080,1511323008,0.24423377039935892,0.16805535299539331,0.25317980502732046,0.003015025177497256,0.3055844297320047
SYY,Consumer Defensive,Food Distribution,37023703040,19.375322,1.0532486296581307,0.0272,79707996160,1942000000,0.03881994158354866,-0.07205615333307189,0.3051795911951245,-0.0008626995846634711,0.00146636414606105
TROW,Financial Services,Asset Management,24990666752,12.32092,1.2921097554460537,0.044299997,6911099904,2041900032,0.03482177015561604,-0.09356349362974761,0.22584033612725446,-0.001093616318805779,0.016123367768046792
TTWO,Communication Services,Electronic Gaming & Multimedia,28558858240,N/A,0.739919404605653,N/A,5403100160,-3800199936,0.11946889306541804,0.009053438912616632,0.3131253398086283,-0.000238707484910425,0.06268213581956239
TPR,Consumer Cyclical,Luxury Goods,11303844864,13.874286,1.4741545806223093,0.0298,6671200256,816000000,0.16144116426736724,0.07991094310677413,0.41341870722108776,0.0012550791688207188,0.1493602509786871
TEL,Technology,Electronic Components,45017694208,14.516441,1.1452794319600579,0.0173,15845000192,3193999872,0.1091851969826046,0.002235600855456904,0.19706490468388274,0.00035872430824624205,0.11426190561023075
TFX,Healthcare,Medical Instruments & Supplies,9629172736,41.055443,0.9368414593563594,0.0064,3025824000,238007008,-0.09655373995674736,-0.1909160387992925,0.27556596826066504,-0.0028467923414726495,-0.10941300044225188
TMO,Healthcare,Diagnostics & Research,212467269632,34.803883,0.796461658051706,0.0028,42369998848,6135000064,0.1508162261583886,0.03471222239285268,0.22805612438750408,0.00022422352311412885,0.11992865186748047
TJX,Consumer Cyclical,Apparel Retail,127099666432,27.351944,0.9780853402687615,0.013300001,55623000064,4762999808,0.15849705324328076,0.050140439449684354,0.23789626467036878,0.0007971738676194723,0.1468067031861533
TSN,Consumer Defensive,Farm Products,20752007168,N/A,0.6187487899806402,0.0336,53091999744,-7000000,-0.07339575556802355,-0.1117639375038586,0.29621101856680065,-0.002044964259868769,-0.05981211519046181
UDR,Real Estate,REIT - Residential,15804015616,110.710526,0.9141091586271528,0.041199997,1677719040,122755000,0.034006069273185335,-0.0669375758041626,0.2422735520569592,-0.0012472442809380296,0.01547232161923251
UAL,Industrials,Airlines,25405671424,9.20739,1.484685884305632,N/A,55993999360,2764000000,0.09373057746772753,-0.02004712862552227,0.5439750802668694,0.00023290692375939608,-0.022330975740929904
URI,Industrials,Rental & Leasing Services,51578548224,20.548758,1.4479562512184818,0.0082,14977999872,2564999936,0.27386951459941233,0.24128211724862864,0.34820051775834965,0.0032972003631767718,0.38373541179415427
UHS,Healthcare,Medical Care Facilities,13931717632,13.894212,1.123166767582137,0.0039,15417758720,1025961984,0.11571864949145191,0.009530593372684248,0.32594128459855853,0.00027683141057180106,0.08381671511528799
VFC,Consumer Cyclical,Apparel Manufacturing,8362572288,N/A,1.2103861882731464,0.0171,10093489152,-403783008,-0.1629152461600394,-0.326983928083378,0.43040806639189305,-0.0028067084334713376,-0.2503788728700377
VLO,Energy,Oil & Gas Refining & Marketing,41140219904,11.429199,1.1196477967434828,0.0334,128730996736,3680999936,0.17032006340474154,0.07063508605251556,0.42817266472282345,0.0007735465993476821,0.11008460784619589
VTR,Real Estate,REIT - Healthcare Facilities,26985494528,N/A,1.164557921420459,0.027999999,4797114880,-66501000,0.11767739353916205,0.012162887496382252,0.37505531123305424,0.0003153921821553957,0.06807510911029113
VRSN,Technology,Software - Infrastructure,17092345856,20.705471,0.9446954693161501,N/A,1542400000,858899968,-0.016831294283336577,-0.11720315009557711,0.19295146786269288,-0.002532375240222344,-0.02199425744741612
VNO,Real Estate,REIT - Office,8705358848,465.77774,1.2573499677302444,N/A,1878958976,18058000,0.029913906380352174,-0.0972173906320222,0.4227723569613899,-0.0006534806363317697,-0.05175245463451805
VMC,Basic Materials,Building Materials,35505917952,41.943836,0.9408243117795886,0.0068,7398300160,852800000,0.17582470543225337,0.0645325713853673,0.27092870414599207,0.0008522562827172991,0.15134828221332342
WAB,Industrials,Railroads,32452833280,31.466667,1.056211017390731,0.0043,10330000384,1059000000,0.1934952465530445,0.0911109413452843,0.25232829662395373,0.0015276556373493492,0.19623791534804647
WM,Industrials,Waste Management,85988655104,32.708397,0.6325647009160182,0.0139999995,21386999808,2640999936,0.22041639086963094,0.07159570169800675,0.19827040697495452,0.0006443509922718924,0.15759283374030142
WAT,Healthcare,Diagnostics & Research,22998777856,36.92469,0.9094710001353274,N/A,2905146880,622641024,0.13634546672222972,0.02647677730889969,0.2655566396993489,0.00025058272551026336,0.10878799751990753
WEC,Utilities,Utilities - Regulated Electric,30025158656,23.20538,0.5803311381089477,0.0349,8533199872,1292199936,0.07703156940859848,-0.017526937097178716,0.24997979177347204,-0.0009926098416836151,0.04322503106941933
WELL,Real Estate,REIT - Healthcare Facilities,83633487872,85.54777,1.0611891605255979,0.0201,7555548160,915619968,0.17750845228360806,0.07457535345183142,0.33709448700750183,0.0009551377632847677,0.14788557225434817
WRK,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
WY,Real Estate,REIT - Specialty,23039916032,43.438354,1.3551028078770941,0.0257,7190000128,534000000,0.0696252486045061,-0.05096261821921472,0.2738679903754987,-0.00018668207470999156,0.050854901566024235
WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5789668352,10.334646,1.2350468157410583,0.0678,17558999040,560000000,0.019764820719380145,-0.10802752297027338,0.3358706729498406,-0.0009785359449801154,-0.03198619617422904
WMB,Energy,Oil & Gas Midstream,63555010560,22.474138,0.9078953348685295,0.0369,10252999680,2832000000,0.278546742563138,0.1555347810437538,0.29702669207771604,0.0019459811758960773,0.24842007454505266
WLTW,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,,,,
WYNN,Consumer Cyclical,Resorts & Casinos,10616384512,12.326031,1.3992196232750205,0.0105,7108236800,868636992,0.0246974565598852,-0.11548560880117766,0.4582162039471724,-0.0006293904340937859,-0.07591912190111128
XYL,Industrials,Specialty Industrial Machinery,29357471744,34.724136,1.0789313794925695,0.0121,8424000000,830000000,0.1032963845476421,-0.0042475359593832085,0.2111968370144232,7.922585777696816e-05,0.09973375492672565
YUM,Consumer Cyclical,Restaurants,37327462400,24.270567,0.7810784192632781,0.020299999,7104999936,1560000000,0.09310132504616053,-0.011038089687665037,0.2070145306323366,-0.0006615927683261031,0.07442641192842392
ZBH,Healthcare,Medical Devices,21581613056,20.72849,0.8694612353255268,0.0089,7595500032,1083500032,-0.04373407495434144,-0.13126017905756893,0.2571301314981049,-0.002241750854239117,-0.053516207199478805
ZION,Financial Services,Banks - Regional,7556281344,12.32771,1.1720564009523105,0.0334,3009999872,649000000,0.09798541340315742,-0.01083890817448549,0.4139293655951222,7.296743211373352e-05,0.031065136051081854
ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,79365472256,34.4165,0.9228806854221776,0.0095,8915000320,2344000000,0.08755056199695616,-0.01816471125351299,0.21489102528662637,-0.00048814813972014256,0.07338914813287789
ASML,Technology,Semiconductor Equipment & Materials,266953195520,35.157673,1.4427255514055912,0.01,26237100032,6926300160,0.1658301859255431,0.08453939258839768,0.32444581666306715,0.0016146490282849333,0.1913393395481955
CTVA,Basic Materials,Agricultural Inputs,42372435968,48.579365,0.8867623547531726,0.0112,16901000192,874000000,0.21660381009079333,0.09698575434777257,0.2796269202015991,0.0012040266305473237,0.18283292656264138
LNT,Utilities,Utilities - Regulated Electric,14757008384,22.377432,0.639786107412458,0.033299997,3966000128,661000000,0.07364131148062136,-0.021491613060689044,0.22616918915858245,-0.0010548097169297893,0.04915769089139155
AMCR,Consumer Cyclical,Packaging & Containers,14742467584,19.245283,0.8894881515053861,0.0497,13550000128,766000000,0.053828502407580706,-0.047502831095428175,0.23019197862820048,-0.0010231861300966437,0.03681261366111399
BIO,Healthcare,Medical Devices,10157954048,N/A,0.8195325122911308,N/A,2580208896,-778689984,0.03482748417633287,-0.05933882469745382,0.3110194897942786,-0.0010040064924055514,-0.002087525185590966
